SA1_CODE21,Education level,Income level,Adaptive Capability Index
1101701,848.0,887.0,0.6766894
1101702,868.0,915.0,0.6954125
1101703,966.0,984.0,0.7605364
1101704,874.0,840.0,0.6684768
1101705,851.0,737.0,0.6193105
1101706,878.0,826.0,0.66457117
1101707,0.0,0.0,0.0
1101708,987.0,1019.0,0.78238153
1101709,970.0,1066.0,0.7941015
1101710,1015.0,1055.0,0.8073449
1101711,978.0,1061.0,0.7952676
1101712,882.0,978.0,0.7254587
1101713,945.0,939.0,0.734788
1101714,0.0,0.0,0.0
1101715,0.0,0.0,0.0
1101716,882.0,939.0,0.7102362
1101717,921.0,896.0,0.7086512
1101718,842.0,833.0,0.6532738
1101719,910.0,987.0,0.7398834
1101720,907.0,1039.0,0.75901103
1101721,812.0,936.0,0.6817854
1101722,858.0,957.0,0.70790887
1101801,977.0,1042.0,0.78746176
1101802,1001.0,1041.0,0.7964245
1101803,1004.0,1081.0,0.81320643
1101804,1055.0,1014.0,0.8069303
1101805,1051.0,1119.0,0.8463551
1101806,912.0,901.0,0.7070954
1101807,909.0,938.0,0.7203681
1101808,852.0,907.0,0.6860546
1101809,960.0,989.0,0.7601497
1101810,894.0,952.0,0.7199869
1101811,895.0,976.0,0.7297443
1101812,955.0,912.0,0.7281465
1101813,1069.0,1049.0,0.8260474
1101814,979.0,1009.0,0.7753606
1101815,978.0,995.0,0.76950645
1101816,1009.0,983.0,0.7769036
1101817,976.0,1051.0,0.7905849
1101818,937.0,1012.0,0.76016366
1101819,929.0,1028.0,0.7632911
1101820,792.0,894.0,0.6575977
1101821,928.0,990.0,0.7480692
1101822,942.0,912.0,0.7230803
1101823,896.0,831.0,0.67353755
1101824,0.0,0.0,0.0
1101901,842.0,873.0,0.6688866
1101902,924.0,837.0,0.6867914
1101903,865.0,834.0,0.66262746
1101904,876.0,924.0,0.70204306
1101905,868.0,884.0,0.68331265
1101906,896.0,974.0,0.7293533
1101907,857.0,970.0,0.7125933
1101909,874.0,863.0,0.6774541
1101911,1078.0,984.0,0.8041841
1101912,1019.0,1002.0,0.7882168
1101913,1023.0,1003.0,0.790166
1101914,987.0,1044.0,0.79213953
1101915,1035.0,1078.0,0.8241165
1101916,1027.0,1055.0,0.8120215
1101917,964.0,1078.0,0.79644704
1101918,942.0,1059.0,0.78045726
1101919,1027.0,1014.0,0.79601836
1101920,959.0,929.0,0.73634076
1101921,1018.0,1083.0,0.81944305
1101922,1013.0,942.0,0.7624594
1101923,878.0,967.0,0.7196063
1102001,986.0,1066.0,0.80033684
1102002,967.0,1055.0,0.78863883
1102003,906.0,989.0,0.7391052
1102004,919.0,941.0,0.72543615
1102005,954.0,966.0,0.748834
1102006,953.0,904.0,0.7242445
1102007,994.0,1052.0,0.7979901
1102008,927.0,1045.0,0.76914716
1102009,0.0,0.0,0.0
1102010,0.0,0.0,0.0
1102011,1010.0,1036.0,0.7979803
1102012,0.0,0.0,0.0
1102013,915.0,970.0,0.7351966
1102014,977.0,1035.0,0.7847295
1102015,939.0,1010.0,0.7601625
1102016,995.0,1013.0,0.7831573
1102017,975.0,1059.0,0.7933178
1102018,1002.0,1005.0,0.7827627
1102019,1068.0,1020.0,0.81433845
1102020,1007.0,1003.0,0.78393066
1102021,0.0,0.0,0.0
1102022,921.0,963.0,0.7348026
1102023,945.0,1072.0,0.7867006
1102024,1031.0,966.0,0.77884185
1102025,982.0,965.0,0.75935566
1102026,1065.0,1017.0,0.81199837
1102027,987.0,1042.0,0.7913589
1102028,967.0,1052.0,0.78746784
1102029,1017.0,1012.0,0.7913406
1102030,871.0,904.0,0.69228816
1102031,988.0,1084.0,0.808142
1102032,981.0,996.0,0.77106583
1102101,1032.0,1013.0,0.7975766
1102102,1032.0,956.0,0.77532834
1102104,1012.0,972.0,0.7737793
1102105,967.0,1048.0,0.78590655
1102106,959.0,971.0,0.7527342
1102107,1023.0,1036.0,0.8030466
1102108,1054.0,1011.0,0.8053696
1102109,927.0,1035.0,0.76524395
1102201,1113.0,1035.0,0.8377303
1102301,901.0,879.0,0.6942215
1102302,960.0,1009.0,0.76795614
1102303,950.0,1047.0,0.7788911
1102304,948.0,1011.0,0.7640602
1102305,880.0,934.0,0.70750517
1102306,847.0,888.0,0.67669
1102307,814.0,852.0,0.64977795
1102308,794.0,830.0,0.6333966
1102309,960.0,948.0,0.7441466
1102310,0.0,0.0,0.0
1102401,995.0,975.0,0.7683251
1102402,918.0,1017.0,0.7547108
1102403,865.0,900.0,0.6883886
1102404,925.0,1002.0,0.75158393
1102405,1032.0,1016.0,0.79874754
1102406,977.0,1025.0,0.78082633
1102407,951.0,1032.0,0.77342606
1102408,869.0,879.0,0.6817508
1102409,1039.0,1028.0,0.8061594
1102410,941.0,971.0,0.74571943
1102411,943.0,991.0,0.75430524
1102412,1019.0,1014.0,0.7929007
1102501,0.0,0.0,0.0
1102502,1005.0,972.0,0.7710513
1102503,972.0,865.0,0.7164265
1102504,917.0,825.0,0.6793796
1102505,934.0,895.0,0.71332705
1102506,1043.0,1011.0,0.80108285
1102507,1017.0,1028.0,0.7975857
1102508,1001.0,1003.0,0.78159237
1102509,1011.0,986.0,0.778854
1102510,1017.0,1063.0,0.81124693
1102511,1020.0,1034.0,0.8010968
1102512,984.0,999.0,0.77340597
1102513,919.0,1018.0,0.7554908
1102514,908.0,891.0,0.70163333
1102516,1021.0,1020.0,0.796022
1102517,1021.0,983.0,0.7815802
1102518,974.0,1061.0,0.7937087
1102519,992.0,1036.0,0.7909655
1102520,932.0,979.0,0.74533457
1102521,999.0,983.0,0.77300656
1102522,1050.0,1042.0,0.8159107
1102523,950.0,1077.0,0.7906008
1102524,1036.0,1059.0,0.81709015
1102525,933.0,991.0,0.7504081
1102526,982.0,1052.0,0.7933135
1102527,966.0,1010.0,0.7706847
1102528,907.0,906.0,0.7070984
1102529,934.0,915.0,0.7211335
1102530,1015.0,1001.0,0.78626764
1102531,0.0,0.0,0.0
1102532,915.0,892.0,0.7047516
1102601,944.0,947.0,0.7375209
1102602,953.0,973.0,0.7511766
1102603,1012.0,1021.0,0.7929049
1102604,976.0,959.0,0.7546755
1102605,969.0,978.0,0.7593636
1102606,1067.0,1028.0,0.8170713
1102607,952.0,975.0,0.7515675
1102608,936.0,952.0,0.7363548
1102609,907.0,904.0,0.7063178
1102610,862.0,876.0,0.6778518
1102611,953.0,1044.0,0.7788893
1102612,829.0,943.0,0.69114274
1102613,964.0,988.0,0.7613182
1102614,991.0,993.0,0.773792
1102615,1035.0,1015.0,0.7995264
1102616,1049.0,1051.0,0.81903386
1102617,992.0,947.0,0.756227
1102618,1005.0,1034.0,0.79525113
1102619,947.0,1055.0,0.78084457
1102620,887.0,864.0,0.6829107
1102621,860.0,934.0,0.69971097
1102622,951.0,1034.0,0.7742067
1102623,937.0,842.0,0.6938093
1102701,869.0,973.0,0.71844083
1102702,915.0,887.0,0.70280004
1102703,1005.0,1040.0,0.79759306
1102704,955.0,893.0,0.7207304
1102705,1009.0,928.0,0.75543606
1102706,908.0,951.0,0.72505254
1102707,938.0,953.0,0.7375245
1102708,956.0,963.0,0.74844253
1102709,975.0,1008.0,0.77341145
1102710,1031.0,1001.0,0.79250306
1102711,0.0,0.0,0.0
1102712,1041.0,1022.0,0.8045969
1102713,982.0,1041.0,0.78902
1102714,0.0,0.0,0.0
1102715,982.0,0.0,0.3826968
1102716,0.0,0.0,0.0
1102717,983.0,970.0,0.76169693
1102718,976.0,908.0,0.73476917
1102719,941.0,917.0,0.72464216
1102720,1008.0,1035.0,0.79681057
1102721,978.0,970.0,0.75974846
1102722,837.0,650.0,0.5798967
1102723,993.0,1014.0,0.7827682
1102724,981.0,1005.0,0.77457875
1102725,924.0,981.0,0.7429975
1102726,995.0,1039.0,0.79330564
1102727,977.0,990.0,0.76716506
1102728,897.0,854.0,0.68290466
1102729,926.0,920.0,0.7199674
1102801,0.0,0.0,0.0
1102802,1108.0,1115.0,0.8670073
1102803,1121.0,1069.0,0.8541189
1102804,1049.0,1061.0,0.8229371
1102805,1087.0,1102.0,0.8537493
1102806,1020.0,1031.0,0.7999258
1102807,1154.0,1061.0,0.8638568
1102808,1110.0,1155.0,0.8833996
1102809,1047.0,1124.0,0.8467478
1102810,1095.0,1093.0,0.85335404
1102811,1065.0,1060.0,0.82878214
1102812,1090.0,1105.0,0.85608935
1102813,1075.0,1007.0,0.8119923
1102814,1096.0,1051.0,0.8373503
1102815,1083.0,1077.0,0.8424324
1102816,1130.0,1118.0,0.87675196
1102817,1129.0,1119.0,0.87675256
1102818,1070.0,1124.0,0.85571116
1102901,1101.0,1118.0,0.8654503
1102902,1102.0,1068.0,0.846324
1102903,987.0,1044.0,0.79213953
1102904,957.0,1043.0,0.78005785
1102905,1046.0,1082.0,0.82996464
1102906,1116.0,1072.0,0.8533413
1102907,1014.0,1071.0,0.81320035
1102908,1033.0,1082.0,0.82489836
1102909,1058.0,1094.0,0.8393251
1102910,1049.0,1073.0,0.8276209
1102911,1080.0,1040.0,0.82682145
1102912,1145.0,1096.0,0.87401056
1102913,1129.0,1162.0,0.8935363
1102914,1053.0,1190.0,0.8748472
1102915,1032.0,1125.0,0.84129244
1102916,1005.0,1053.0,0.8026672
1102917,1090.0,1086.0,0.8486732
1102918,1087.0,1079.0,0.84477186
1102919,994.0,954.0,0.7597387
1102920,0.0,0.0,0.0
1102921,0.0,0.0,0.0
1102922,1048.0,1163.0,0.86236
1102923,991.0,1103.0,0.8167273
1102924,1034.0,1133.0,0.84519446
1102925,986.0,1014.0,0.7800402
1102926,1039.0,1112.0,0.8389462
1102927,1093.0,1066.0,0.842036
1102928,959.0,912.0,0.72970533
1103002,1044.0,1080.0,0.82840455
1103003,1091.0,991.0,0.8119825
1103004,1025.0,1038.0,0.8046067
1103005,1020.0,1086.0,0.82139343
1103006,1010.0,1112.0,0.8276446
1103007,1064.0,1089.0,0.83971167
1103008,1061.0,1088.0,0.8381522
1103009,1045.0,1043.0,0.8143525
1103010,1003.0,962.0,0.7663686
1103011,948.0,988.0,0.75508285
1103012,1051.0,1083.0,0.8323035
1103013,0.0,0.0,0.0
1103014,1029.0,1109.0,0.8338782
1103101,1054.0,1146.0,0.85806286
1103102,1035.0,1014.0,0.79913604
1103103,916.0,907.0,0.71099615
1103104,889.0,840.0,0.6743225
1103105,1010.0,1049.0,0.80305445
1103106,951.0,954.0,0.7429811
1103107,0.0,0.0,0.0
1103108,1064.0,1139.0,0.8592277
1103109,1030.0,1132.0,0.84324527
1103110,1028.0,1017.0,0.79757905
1103111,1000.0,1018.0,0.7870574
1103112,1102.0,1219.0,0.90526235
1103113,1164.0,1155.0,0.904444
1103114,1109.0,1178.0,0.8919872
1103115,1128.0,1184.0,0.90173364
1103116,1084.0,1140.0,0.86741227
1103117,1046.0,1065.0,0.8233292
1103118,1132.0,1201.0,0.90992796
1103119,1110.0,1102.0,0.8627126
1103120,1041.0,1082.0,0.82801604
1103121,1033.0,1064.0,0.81787264
1103122,1018.0,1032.0,0.7995367
1103123,934.0,881.0,0.7078626
1103124,1048.0,1068.0,0.8252796
1103125,973.0,998.0,0.76872885
1103126,702.0,862.0,0.6100334
1103127,1012.0,1066.0,0.8104693
1103128,1007.0,1071.0,0.81047237
1103129,1063.0,1138.0,0.8584477
1103130,1050.0,1137.0,0.8529911
1103131,938.0,889.0,0.7125441
1103132,0.0,0.0,0.0
1103133,1034.0,1112.0,0.83699775
1103134,1006.0,1048.0,0.80110526
1103135,1010.0,1061.0,0.8077383
1103136,1065.0,1004.0,0.8069242
1103137,927.0,731.0,0.64658666
1103138,1010.0,1005.0,0.7858804
1103201,998.0,1000.0,0.7792523
1103202,960.0,874.0,0.7152629
1103203,1039.0,1075.0,0.82450444
1103204,986.0,830.0,0.7082213
1103205,1029.0,852.0,0.7335659
1103206,907.0,913.0,0.70983064
1103207,1056.0,930.0,0.77453315
1103208,1012.0,872.0,0.73474723
1103210,976.0,845.0,0.710179
1103211,988.0,963.0,0.76091325
1103212,1014.0,989.0,0.7811941
1103213,1021.0,1069.0,0.8151477
1103214,1006.0,1033.0,0.79525054
1103215,1005.0,977.0,0.77300286
1103216,984.0,1023.0,0.7827736
1103217,971.0,990.0,0.76482683
1103218,1059.0,1058.0,0.8256632
1103219,1087.0,930.0,0.7866142
1103220,1057.0,932.0,0.77570343
1103221,1012.0,896.0,0.7441149
1103223,0.0,0.0,0.0
1103224,979.0,875.0,0.72305775
1103225,1007.0,1058.0,0.8053982
1103226,1033.0,861.0,0.7386377
1103227,900.0,756.0,0.6458224
1103228,1051.0,850.0,0.741359
1103229,1011.0,861.0,0.73006403
1103230,1022.0,894.0,0.74723136
1103231,1021.0,952.0,0.7694802
1103232,989.0,944.0,0.75388694
1103233,1022.0,1080.0,0.8198309
1103234,1081.0,1051.0,0.83150464
1103235,977.0,855.0,0.71447194
1103236,971.0,785.0,0.68481123
1103237,964.0,846.0,0.7058928
1103238,1168.0,1126.0,0.8946836
1103239,1073.0,994.0,0.8061387
1103240,988.0,831.0,0.709391
1103241,1002.0,898.0,0.74099845
1103242,980.0,809.0,0.6976863
1103243,1114.0,1071.0,0.85217154
1103244,906.0,900.0,0.7043668
1103245,1067.0,829.0,0.73939764
1103246,1007.0,1103.0,0.82296264
1103247,1107.0,1171.0,0.88847554
1103248,989.0,840.0,0.7132937
1103301,1028.0,1029.0,0.8022629
1103302,1001.0,1025.0,0.7901794
1103303,1000.0,1045.0,0.7975961
1103304,962.0,1057.0,0.7874709
1103305,1018.0,1068.0,0.81358826
1103306,992.0,1061.0,0.8007235
1103307,969.0,992.0,0.7648281
1103308,956.0,1051.0,0.78279066
1103309,0.0,0.0,0.0
1103310,1013.0,1109.0,0.8276428
1103311,996.0,1052.0,0.7987695
1103312,1081.0,1110.0,0.85453355
1103313,1056.0,1076.0,0.83151984
1103314,923.0,1070.0,0.77734625
1103315,1006.0,1074.0,0.81125367
1103316,0.0,0.0,0.0
1103317,961.0,1024.0,0.77420056
1103318,984.0,1056.0,0.7956542
1103319,968.0,1035.0,0.7812221
1103320,0.0,0.0,0.0
1103401,1015.0,1006.0,0.7882193
1103402,998.0,984.0,0.77300715
1103403,943.0,967.0,0.74493754
1103404,1007.0,999.0,0.7823694
1103405,973.0,1000.0,0.76950943
1103406,947.0,987.0,0.7543028
1103407,1095.0,1154.0,0.8771635
1103408,1050.0,1085.0,0.8326944
1103409,994.0,1042.0,0.7940869
1103410,960.0,985.0,0.75858843
1103411,1005.0,1091.0,0.8174994
1103412,968.0,1001.0,0.76795125
1103413,1043.0,1124.0,0.845189
1103414,939.0,903.0,0.7183982
1103415,938.0,940.0,0.73245037
1103416,998.0,979.0,0.7710556
1103417,941.0,937.0,0.7324485
1103418,845.0,895.0,0.67864275
1103419,1043.0,1054.0,0.81786656
1103501,1004.0,1074.0,0.8104742
1103502,956.0,941.0,0.7398555
1103503,987.0,1057.0,0.7972137
1103504,1022.0,1026.0,0.7987536
1103505,1043.0,1095.0,0.8338697
1103506,1046.0,1091.0,0.8334775
1103507,904.0,972.0,0.7316904
1103508,1066.0,1127.0,0.8553233
1103509,977.0,1011.0,0.77536184
1103510,970.0,1020.0,0.7761467
1103511,990.0,1052.0,0.7964312
1103512,953.0,997.0,0.7605443
1103513,985.0,1041.0,0.79018915
1103514,960.0,1006.0,0.76678514
1103515,927.0,949.0,0.73167646
1103516,976.0,1009.0,0.7741915
1103517,1092.0,1045.0,0.8334496
1103601,1075.0,1117.0,0.8549275
1103602,1063.0,1120.0,0.85142195
1103603,1007.0,1048.0,0.801495
1103604,1008.0,1075.0,0.81242335
1103605,1025.0,1098.0,0.8280258
1103606,1021.0,1038.0,0.8030478
1103607,1137.0,1165.0,0.897825
1103608,1013.0,1037.0,0.7995398
1103609,1045.0,1131.0,0.84870064
1103610,997.0,966.0,0.7655916
1103611,949.0,1041.0,0.7761595
1103612,874.0,870.0,0.6801864
1103613,1013.0,1068.0,0.81163967
1103614,959.0,1051.0,0.7839598
1103615,991.0,1019.0,0.7839403
1103616,1007.0,1079.0,0.81359494
1103617,1056.0,1129.0,0.8522068
1103618,1053.0,1139.0,0.8549409
1103619,973.0,954.0,0.7515547
1103620,931.0,919.0,0.72152567
1103621,1054.0,1113.0,0.8451823
1103622,1010.0,1075.0,0.8132028
1103701,1007.0,996.0,0.7811984
1103702,1049.0,1036.0,0.8131791
1103703,1043.0,989.0,0.7924957
1103704,1064.0,1051.0,0.8248795
1103705,1015.0,1047.0,0.80422235
1103706,991.0,1001.0,0.7769146
1103707,1069.0,1105.0,0.8479054
1103708,1085.0,1035.0,0.82681835
1103709,1047.0,1035.0,0.81200933
1103710,1025.0,1047.0,0.80811954
1103711,1003.0,1013.0,0.78627497
1103712,1047.0,1021.0,0.80654484
1103713,1026.0,939.0,0.7663547
1103714,1027.0,1011.0,0.7948474
1103801,1020.0,1112.0,0.8315418
1103802,1059.0,1083.0,0.8354212
1103803,971.0,1029.0,0.7800493
1103804,932.0,1002.0,0.7543119
1103805,1033.0,1090.0,0.82802093
1103806,954.0,978.0,0.75351787
1103807,972.0,1064.0,0.7941002
1103808,948.0,930.0,0.7324443
1103809,1037.0,1065.0,0.81982183
1103810,1052.0,1102.0,0.84010935
1103811,1016.0,1057.0,0.8085153
1103812,1071.0,1084.0,0.8404881
1103813,1002.0,1058.0,0.80344963
1103814,1051.0,1020.0,0.8077134
1103815,1065.0,1067.0,0.83151436
1103816,1030.0,1061.0,0.81553257
1103817,971.0,1072.0,0.7968331
1103901,1132.0,1108.0,0.8736282
1103902,1069.0,1113.0,0.85102797
1103903,1082.0,1065.0,0.83735883
1103904,1068.0,1086.0,0.8400996
1103905,1037.0,1108.0,0.83660555
1103906,1057.0,1009.0,0.8057581
1103908,1107.0,1146.0,0.87871754
1103909,1059.0,1001.0,0.80341494
1103911,1093.0,1053.0,0.8369618
1103912,1071.0,1047.0,0.8260462
1103913,1059.0,1093.0,0.8393244
1103914,1064.0,1094.0,0.8416633
1103915,1114.0,1095.0,0.86153924
1103916,1041.0,1062.0,0.8202097
1103917,1086.0,1071.0,0.8412596
1103918,1079.0,1106.0,0.8521928
1103919,1025.0,976.0,0.78040683
1103920,1072.0,983.0,0.8014555
1103921,1101.0,1066.0,0.8451537
1103922,1072.0,1154.0,0.8682002
1103923,1095.0,1142.0,0.8724797
1103924,816.0,831.0,0.6423606
1103925,1100.0,1106.0,0.8603768
1103926,1134.0,1121.0,0.8794818
1103927,1067.0,1095.0,0.84322274
1103928,1098.0,982.0,0.81119764
1103929,1064.0,1084.0,0.8377601
1103930,1001.0,1095.0,0.8175018
1103931,1122.0,1001.0,0.8279668
1104001,949.0,989.0,0.75586283
1104002,992.0,901.0,0.7382723
1104003,1070.0,1052.0,0.8276081
1104004,998.0,1022.0,0.7878393
1104005,1047.0,1088.0,0.8326963
1104006,991.0,967.0,0.76364374
1104007,958.0,944.0,0.7418059
1104008,0.0,0.0,0.0
1104009,940.0,893.0,0.71488476
1104010,928.0,870.0,0.7012308
1104011,989.0,970.0,0.7640352
1104012,972.0,1008.0,0.7722423
1104013,964.0,991.0,0.7624892
1104014,840.0,856.0,0.6614717
1104015,985.0,966.0,0.76091516
1104016,1137.0,1004.0,0.83498347
1104017,868.0,887.0,0.6844836
1104018,921.0,953.0,0.7308994
1104019,881.0,908.0,0.6977465
1104020,887.0,910.0,0.70086545
1104021,878.0,869.0,0.68135494
1104022,901.0,846.0,0.68134093
1104023,925.0,906.0,0.71411324
1104024,981.0,899.0,0.73320484
1104025,893.0,919.0,0.70671666
1104026,942.0,903.0,0.71956736
1104027,900.0,900.0,0.7020285
1104028,980.0,1056.0,0.7940954
1104029,896.0,895.0,0.69851804
1104030,873.0,887.0,0.6864321
1104031,961.0,841.0,0.702772
1104032,929.0,940.0,0.728943
1104033,942.0,955.0,0.739864
1104034,943.0,1003.0,0.7589891
1104035,1022.0,982.0,0.7815796
1104036,945.0,1016.0,0.7648426
1104037,899.0,932.0,0.71412903
1104038,918.0,949.0,0.728169
1104039,913.0,974.0,0.7359785
1104040,970.0,976.0,0.75897264
1104041,927.0,909.0,0.7160636
1104042,942.0,867.0,0.70551586
1104043,971.0,920.0,0.7375045
1104044,979.0,957.0,0.75506395
1104045,925.0,919.0,0.7191874
1104046,867.0,947.0,0.7075131
1104047,949.0,936.0,0.7351759
1104048,940.0,960.0,0.7410362
1104049,965.0,967.0,0.7535112
1104050,954.0,964.0,0.74805343
1104051,995.0,998.0,0.7773025
1104052,996.0,1036.0,0.79252434
1104053,925.0,927.0,0.72230995
1104054,1035.0,1067.0,0.819823
1104055,1006.0,1081.0,0.8139858
1104056,1069.0,1060.0,0.830341
1104057,1050.0,1091.0,0.8350364
1104058,982.0,1040.0,0.78862965
1104101,1056.0,1061.0,0.82566506
1104102,1079.0,1089.0,0.84555733
1104103,1110.0,1112.0,0.8666158
1104104,1034.0,1062.0,0.81748176
1104105,1062.0,1128.0,0.85415477
1104106,1100.0,1152.0,0.8783315
1104107,1025.0,1169.0,0.8557386
1104108,0.0,0.0,0.0
1104109,1058.0,1061.0,0.8264445
1104110,1091.0,1140.0,0.87014025
1104111,1045.0,1089.0,0.8323072
1104112,1071.0,1086.0,0.8412687
1104113,1110.0,1165.0,0.88730276
1104114,1106.0,1081.0,0.852957
1104115,1119.0,1137.0,0.8798812
1104116,1093.0,1115.0,0.86116165
1104117,1069.0,1125.0,0.8557118
1104118,0.0,0.0,0.0
1104119,1063.0,1078.0,0.83502847
1104120,1049.0,1067.0,0.825279
1104121,988.0,1000.0,0.7753551
1104122,994.0,1176.0,0.8463898
1104123,1017.0,1087.0,0.8206146
1104124,1106.0,1075.0,0.85061514
1104125,1104.0,1116.0,0.86583877
1104201,919.0,933.0,0.7223136
1104202,922.0,945.0,0.7281666
1104203,957.0,945.0,0.7418065
1104204,885.0,746.0,0.6360735
1104205,905.0,870.0,0.6922674
1104206,0.0,0.0,0.0
1104207,1080.0,1096.0,0.8486793
1104208,951.0,887.0,0.71682966
1104209,1012.0,949.0,0.76480186
1104210,1086.0,1064.0,0.8385273
1104211,1046.0,1090.0,0.8330872
1104212,0.0,0.0,0.0
1104213,969.0,929.0,0.7402379
1104214,1048.0,1042.0,0.8151313
1104215,924.0,883.0,0.7047461
1104216,945.0,988.0,0.75391364
1104217,917.0,883.0,0.70201814
1104218,950.0,944.0,0.7386882
1104219,941.0,939.0,0.73322916
1104220,980.0,904.0,0.7347667
1104221,930.0,891.0,0.710207
1104222,997.0,989.0,0.77456903
1104223,861.0,834.0,0.6610686
1104224,912.0,982.0,0.7387113
1104225,925.0,968.0,0.7383131
1104226,899.0,991.0,0.73715794
1104227,902.0,923.0,0.7117853
1104228,884.0,960.0,0.7192123
1104229,966.0,831.0,0.70081735
1104230,918.0,907.0,0.71177554
1104231,907.0,894.0,0.7024146
1104232,936.0,894.0,0.7137162
1104233,1002.0,953.0,0.7624661
1104301,1000.0,799.0,0.7015773
1104302,929.0,947.0,0.7316752
1104303,929.0,974.0,0.74221385
1104304,984.0,1013.0,0.77887046
1104305,983.0,1003.0,0.7745775
1104306,0.0,0.0,0.0
1104307,992.0,1064.0,0.8018944
1104308,945.0,996.0,0.7570362
1104309,949.0,1022.0,0.7687434
1104310,980.0,989.0,0.7679439
1104311,988.0,990.0,0.77145195
1104312,785.0,897.0,0.65604067
1104313,724.0,643.0,0.533127
1104314,995.0,826.0,0.7101674
1104315,963.0,1047.0,0.78395736
1104316,919.0,952.0,0.72972965
1104317,964.0,884.0,0.72072494
1104318,936.0,948.0,0.73479354
1104319,956.0,991.0,0.7593715
1104320,1022.0,978.0,0.7800183
1104321,1021.0,1121.0,0.83544433
1104322,1013.0,1029.0,0.79641724
1104323,1017.0,1015.0,0.7925116
1104324,1017.0,1045.0,0.80422115
1104325,1014.0,1052.0,0.8057843
1104326,999.0,1028.0,0.7905709
1104327,1059.0,1037.0,0.8174665
1104328,999.0,1029.0,0.79096127
1104329,964.0,1014.0,0.77146655
1104330,973.0,1016.0,0.7757546
1104401,946.0,1014.0,0.76445174
1104402,945.0,1013.0,0.7636717
1104403,955.0,922.0,0.7320497
1104404,953.0,1025.0,0.7714732
1104405,1049.0,1115.0,0.84401435
1104406,1002.0,1055.0,0.8022787
1104407,940.0,1015.0,0.7625038
1104408,959.0,1015.0,0.7699083
1104409,894.0,888.0,0.6950064
1104410,894.0,859.0,0.6836871
1104411,963.0,910.0,0.73048353
1104412,1031.0,1042.0,0.8085062
1104413,0.0,0.0,0.0
1104414,956.0,1051.0,0.78279066
1104415,889.0,1028.0,0.74770266
1104416,913.0,965.0,0.73246557
1104417,903.0,942.0,0.7195911
1104418,0.0,0.0,0.0
1104419,973.0,1059.0,0.79253834
1104420,946.0,1019.0,0.7664033
1104421,984.0,901.0,0.7351546
1104422,953.0,1029.0,0.7730345
1104423,1013.0,1062.0,0.8092978
1104424,881.0,966.0,0.7203851
1104425,1034.0,1027.0,0.8038205
1104426,971.0,1036.0,0.7827816
1104427,949.0,1002.0,0.76093704
1104428,901.0,986.0,0.73598576
1104429,950.0,1019.0,0.76796216
1104430,967.0,1010.0,0.7710744
1104431,960.0,1023.0,0.7734206
1104432,948.0,988.0,0.75508285
1104433,896.0,998.0,0.738721
1104434,891.0,954.0,0.7195984
1104435,1029.0,1166.0,0.8561264
1104436,900.0,953.0,0.7227155
1104437,948.0,1001.0,0.760157
1104438,1060.0,1082.0,0.8354206
1104439,987.0,1038.0,0.7897976
1104440,0.0,0.0,0.0
1104441,904.0,980.0,0.734813
1104442,895.0,1005.0,0.7410636
1104443,937.0,941.0,0.73245096
1104444,911.0,974.0,0.73519903
1104445,833.0,820.0,0.64469224
1104446,810.0,677.0,0.5799131
1104447,912.0,863.0,0.6922632
1104448,908.0,946.0,0.7231009
1104449,945.0,1025.0,0.7683555
1104450,1010.0,1096.0,0.8213995
1104451,969.0,1056.0,0.7898085
1104452,904.0,1020.0,0.75042576
1104453,920.0,942.0,0.7262162
1104454,996.0,1046.0,0.7964276
1104455,935.0,1010.0,0.75860363
1104456,1031.0,1091.0,0.82763183
1104457,997.0,1083.0,0.8112591
1104458,1001.0,1050.0,0.79993737
1104459,1033.0,1066.0,0.8186533
1104501,875.0,1000.0,0.73131776
1104502,871.0,967.0,0.7168783
1104503,835.0,905.0,0.6786488
1104504,875.0,997.0,0.73014677
1104505,872.0,937.0,0.7055584
1104506,853.0,957.0,0.7059603
1104507,843.0,934.0,0.6930858
1104508,809.0,964.0,0.69154525
1104509,845.0,995.0,0.71767473
1104510,862.0,941.0,0.70322263
1104511,812.0,933.0,0.6806145
1104512,858.0,957.0,0.70790887
1104513,882.0,972.0,0.72311676
1104514,933.0,1028.0,0.76484996
1104515,876.0,962.0,0.71687526
1104516,851.0,952.0,0.7032293
1104517,923.0,1004.0,0.7515851
1104518,908.0,1033.0,0.75705874
1104519,854.0,981.0,0.7157177
1104520,0.0,0.0,0.0
1104521,878.0,992.0,0.7293643
1104522,884.0,1025.0,0.74458313
1104523,878.0,1036.0,0.7465384
1104524,880.0,946.0,0.712189
1104601,919.0,980.0,0.74065864
1104602,893.0,997.0,0.7371616
1104603,913.0,990.0,0.74222356
1104604,898.0,964.0,0.72622955
1104605,902.0,1022.0,0.750427
1104606,925.0,992.0,0.7476807
1104607,888.0,985.0,0.7305292
1104608,914.0,962.0,0.7316843
1104609,915.0,963.0,0.7324643
1104610,875.0,888.0,0.6876019
1104611,857.0,918.0,0.6922967
1104612,854.0,980.0,0.7153274
1104613,0.0,0.0,0.0
1104614,880.0,985.0,0.7274115
1104615,888.0,985.0,0.7305292
1104616,865.0,951.0,0.7082949
1104617,900.0,903.0,0.7031995
1104618,964.0,1019.0,0.7734181
1104619,884.0,917.0,0.7024286
1104620,849.0,943.0,0.698937
1104621,953.0,1021.0,0.76991194
